DATA	CAMINHO	"QTD GERAL
 LINHAS"	"LINHAS
SCRIPLETS"	"LINHAS
TAGLIB"	"LINHAS
HTML"	"LINHAS
SCRIPLETS
COMENTADAS"
2006-10-07 07:33:57	mifos/src/org/mifos/doc-root/application/center/jsp/viewChangeLog.jsp	126	0	11	115	0
2006-10-07 07:33:57	mifos/src/org/mifos/doc-root/application/client/jsp/viewChangeLog.jsp	126	0	11	115	0
2006-10-07 07:33:57	mifos/src/org/mifos/doc-root/application/client/jsp/viewClientDetails.jsp	773	0	10	757	6
2006-10-07 06:40:46	mifos/src/org/mifos/doc-root/application/admin/jsp/admin.jsp	228	0	5	223	0
2006-10-07 06:40:46	mifos/src/org/mifos/doc-root/application/checklist/jsp/create_checkList.jsp	310	0	10	300	0
2006-10-07 06:40:46	mifos/src/org/mifos/doc-root/application/checklist/jsp/edit_checkList.jsp	318	0	4	314	0
2006-10-07 06:40:46	mifos/src/org/mifos/doc-root/application/checklist/jsp/manage_checkList.jsp	382	0	10	372	0
2006-10-07 06:40:46	mifos/src/org/mifos/doc-root/application/checklist/jsp/preview_checkList.jsp	215	0	9	206	0
2006-10-07 06:40:46	mifos/src/org/mifos/doc-root/application/checklist/jsp/view_checkList.jsp	176	0	10	166	0
2006-10-06 08:29:58	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/CreateProductCategory.jsp	192	0	7	185	0
2006-10-06 08:29:58	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/CreateProductCategoryConfirm.jsp	111	0	7	104	0
2006-10-06 08:29:58	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/CreateProductCategoryPreview.jsp	207	0	7	200	0
2006-10-06 08:29:58	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/EditLoanProductPreview.jsp	380	0	7	373	0
2006-10-06 08:29:58	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/LoanProductDetails.jsp	230	0	7	223	0
2006-10-06 08:29:58	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/ManageProductCategory.jsp	180	0	7	173	0
2006-10-06 08:29:58	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/ManageProductCategoryPreview.jsp	187	0	7	180	0
2006-10-06 08:29:58	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/ProductCategoryDetails.jsp	154	0	7	147	0
2006-10-06 08:29:58	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/ViewProductCategories.jsp	148	0	7	141	0
2006-10-06 07:59:41	mifos/src/org/mifos/doc-root/application/loan/jsp/loanaccountdetail.jsp	575	0	11	538	26
2006-10-06 07:59:41	mifos/src/org/mifos/doc-root/application/savings/jsp/applyadjustment.jsp	165	0	9	156	0
2006-10-06 07:59:41	mifos/src/org/mifos/doc-root/application/savings/jsp/applyadjustmentpreview.jsp	163	0	9	154	0
2006-10-06 07:59:41	mifos/src/org/mifos/doc-root/application/savings/jsp/applypayment_savingsaccount.jsp	219	0	10	209	0
2006-10-06 07:59:41	mifos/src/org/mifos/doc-root/application/savings/jsp/closesavingsaccount.jsp	218	0	10	207	1
2006-10-06 07:59:41	mifos/src/org/mifos/doc-root/application/savings/jsp/review_transaction_savings.jsp	223	0	9	214	0
2006-10-06 07:59:41	mifos/src/org/mifos/doc-root/application/savings/jsp/reviewclosesavings.jsp	200	0	9	190	1
2006-10-06 07:59:41	mifos/src/org/mifos/doc-root/application/savings/jsp/savingsaccountdepositduedetails.jsp	200	0	11	189	0
2006-10-06 07:59:41	mifos/src/org/mifos/doc-root/application/savings/jsp/savingsaccountdetail.jsp	393	0	10	382	1
2006-10-06 07:59:41	mifos/src/org/mifos/doc-root/application/savings/jsp/viewsavingsaccountactivity.jsp	99	0	9	90	0
2006-10-06 07:59:41	mifos/src/org/mifos/doc-root/application/savings/jsp/viewsavingstrxnhistory.jsp	98	0	9	89	0
2006-10-06 07:59:41	mifos/src/org/mifos/doc-root/application/savings/jsp/viewstatuschangehistory.jsp	64	0	9	55	0
2006-10-06 07:19:04	mifos/src/org/mifos/doc-root/application/group/jsp/viewChangeLog.jsp	126	0	11	115	0
2006-10-06 07:19:04	mifos/src/org/mifos/doc-root/application/group/jsp/viewgroupdetails.jsp	772	0	11	734	27
2006-10-06 07:19:04	mifos/src/org/mifos/doc-root/application/loan/jsp/loanaccountdetail.jsp	575	0	11	538	26
2006-10-06 07:19:04	mifos/src/org/mifos/doc-root/application/loan/jsp/viewChangeLog.jsp	127	0	11	116	0
2006-10-05 11:31:24	mifos/src/org/mifos/doc-root/application/customer/jsp/cust_search_account.jsp	207	0	6	201	0
2006-10-05 11:31:24	mifos/src/org/mifos/doc-root/application/customer/jsp/cust_search_account_results.jsp	264	0	7	257	0
2006-10-05 11:31:24	mifos/src/org/mifos/doc-root/application/group/jsp/group_search.jsp	129	0	6	122	1
2006-10-05 11:31:24	mifos/src/org/mifos/doc-root/application/group/jsp/group_search_results.jsp	136	0	6	130	0
2006-10-05 10:01:50	mifos/src/org/mifos/doc-root/application/center/jsp/editcenter.jsp	399	0	9	362	28
2006-10-05 10:01:50	mifos/src/org/mifos/doc-root/application/client/jsp/edit_ClientPersonalInfo.jsp	572	0	9	541	22
2006-10-05 10:01:50	mifos/src/org/mifos/doc-root/application/office/jsp/preview_new_office.jsp	230	0	8	222	0
2006-10-05 07:50:09	mifos/src/org/mifos/doc-root/application/accounts/jsp/viewtrxnhistory.jsp	147	0	9	138	0
2006-10-05 07:50:09	mifos/src/org/mifos/doc-root/application/loan/jsp/loancreationdetails.jsp	607	0	10	596	1
2006-10-05 07:50:09	mifos/src/org/mifos/doc-root/application/loan/jsp/viewLoanStatusHistory.jsp	66	0	9	57	0
2006-10-05 07:50:09	mifos/src/org/mifos/doc-root/application/savings/jsp/savingsaccountdetail.jsp	393	0	10	382	1
2006-10-05 06:38:41	mifos/src/org/mifos/doc-root/application/accounts/jsp/account_addnotes.jsp	117	0	8	109	0
2006-10-05 06:38:41	mifos/src/org/mifos/doc-root/application/accounts/jsp/account_notes.jsp	69	0	8	61	0
2006-10-05 06:38:41	mifos/src/org/mifos/doc-root/application/accounts/jsp/account_previewnotes.jsp	130	0	9	121	0
2006-10-05 06:38:41	mifos/src/org/mifos/doc-root/application/admin/jsp/admin.jsp	228	0	5	223	0
2006-10-05 06:38:41	mifos/src/org/mifos/doc-root/application/customer/jsp/addCustomerNotes.jsp	112	0	9	103	0
2006-10-05 06:38:41	mifos/src/org/mifos/doc-root/application/customer/jsp/viewCustomerNotes.jsp	66	0	9	57	0
2006-10-05 06:38:41	mifos/src/org/mifos/doc-root/application/savings/jsp/savingsaccountdetail.jsp	393	0	10	382	1
2006-10-05 06:38:41	mifos/src/org/mifos/doc-root/framework/jsp/header.jsp	32	0	0	32	0
2006-10-05 06:12:12	mifos/src/org/mifos/doc-root/application/accounts/jsp/applyadjustment.jsp	294	0	9	206	79
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/accounts/jsp/applyCharges.jsp	239	0	10	229	0
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/accounts/jsp/applypayment.jsp	219	0	9	210	0
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/accounts/jsp/change_status.jsp	186	0	9	177	0
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/accounts/jsp/change_status_preview.jsp	144	0	10	134	0
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/accounts/jsp/reviewapplypayment.jsp	202	0	9	193	0
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/loan/jsp/CreateLoanAccountConfirmation.jsp	113	0	8	105	0
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/loan/jsp/DisburseLoan.jsp	206	0	10	196	0
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/loan/jsp/RepayLoan.jsp	189	0	11	178	0
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/loan/jsp/Review_RepayLoan.jsp	192	0	11	181	0
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/loan/jsp/Review_loanDisbursment.jsp	231	0	10	221	0
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/loan/jsp/createloanpreview.jsp	433	0	11	422	0
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/loan/jsp/editLoanAccount.jsp	249	0	11	238	0
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/loan/jsp/editPreviewLoanAccount.jsp	192	0	10	182	0
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/loan/jsp/loanRepayment.jsp	127	0	10	117	0
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/loan/jsp/loanaccountdetail.jsp	572	0	11	535	26
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/loan/jsp/loancreationdetails.jsp	607	0	10	596	1
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/loan/jsp/loancreationprdofferingselect.jsp	219	0	8	211	0
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/loan/jsp/nextPayment_loanAccount.jsp	235	0	11	224	0
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/loan/jsp/schedulePreview.jsp	248	0	10	238	0
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/loan/jsp/viewLoanStatusHistory.jsp	65	0	9	56	0
2006-10-05 06:11:55	mifos/src/org/mifos/doc-root/application/loan/jsp/viewloanaccountactivity.jsp	148	0	9	134	5
2006-10-05 03:46:47	mifos/src/org/mifos/doc-root/application/client/jsp/create_ClientMfiInfo.jsp	451	0	8	435	8
2006-10-05 03:46:47	mifos/src/org/mifos/doc-root/application/client/jsp/preview_ClientDetails.jsp	610	0	8	597	5
2006-10-05 02:26:34	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/LoanProductDetails.jsp	230	0	7	223	0
2006-10-05 01:52:55	mifos/src/org/mifos/doc-root/application/center/jsp/view_centerchargesdetail.jsp	276	0	9	267	0
2006-10-05 01:52:55	mifos/src/org/mifos/doc-root/application/client/jsp/view_clientchargesdetail.jsp	289	0	9	280	0
2006-10-05 01:52:55	mifos/src/org/mifos/doc-root/application/group/jsp/view_groupchargesdetail.jsp	286	0	9	277	0
2006-10-05 01:05:30	mifos/src/org/mifos/doc-root/application/admin/jsp/admin.jsp	228	0	5	223	0
2006-10-05 01:05:30	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/editLatenessDormancy.jsp	155	0	7	148	0
2006-10-03 10:16:29	mifos/src/org/mifos/doc-root/application/admin/jsp/admin.jsp	228	0	5	223	0
2006-10-03 10:16:29	mifos/src/org/mifos/doc-root/application/center/jsp/center_search.jsp	164	0	6	158	0
2006-10-03 10:16:29	mifos/src/org/mifos/doc-root/application/center/jsp/center_search_results.jsp	156	0	7	149	0
2006-10-03 10:16:29	mifos/src/org/mifos/doc-root/application/personnel/jsp/personneldetails.jsp	308	0	9	285	14
2006-10-03 10:16:29	mifos/src/org/mifos/doc-root/application/personnel/jsp/viewusers.jsp	122	0	6	116	0
2006-09-30 10:09:01	mifos/src/org/mifos/doc-root/application/reports/jsp/report_designer.jsp	172	1	4	167	0
2006-09-30 10:09:01	mifos/src/org/mifos/doc-root/application/reports/jsp/report_designer_datasource_add.jsp	147	0	4	143	0
2006-09-30 10:09:01	mifos/src/org/mifos/doc-root/application/reports/jsp/report_designer_datasource_list.jsp	133	2	4	127	0
2006-09-30 10:09:01	mifos/src/org/mifos/doc-root/application/reports/jsp/report_designer_datasource_view.jsp	143	0	4	139	0
2006-09-30 10:09:01	mifos/src/org/mifos/doc-root/application/reports/jsp/report_designer_params_add.jsp	187	1	4	182	0
2006-09-30 10:09:01	mifos/src/org/mifos/doc-root/application/reports/jsp/report_designer_params_list.jsp	133	2	4	127	0
2006-09-30 10:09:01	mifos/src/org/mifos/doc-root/application/reports/jsp/report_designer_params_view.jsp	164	0	4	160	0
2006-09-30 10:09:01	mifos/src/org/mifos/doc-root/application/reports/jsp/report_designer_paramsmap_listadd.jsp	138	2	4	132	0
2006-09-30 10:09:01	mifos/src/org/mifos/doc-root/application/reports/jsp/report_user_params.jsp	177	12	4	161	0
2006-09-30 10:09:01	mifos/src/org/mifos/doc-root/application/reports/jsp/reports.jsp	117	0	4	113	0
2006-09-30 10:09:01	mifos/src/org/mifos/doc-root/application/reports/jsp/reportsUpload.jsp	35	32	1	2	0
2006-09-30 10:09:01	mifos/src/org/mifos/doc-root/application/reports/jsp/reportsUpload1.jsp	32	29	1	2	0
2006-09-30 10:09:01	mifos/src/org/mifos/doc-root/application/reports/jsp/reportsView.jsp	19	2	4	13	0
2006-09-30 10:09:01	mifos/src/org/mifos/doc-root/application/reports/jsp/reportsView1.jsp	36	35	1	0	0
2006-09-29 12:05:56	mifos/src/org/mifos/doc-root/application/savings/jsp/applyadjustment.jsp	159	0	8	151	0
2006-09-29 12:05:56	mifos/src/org/mifos/doc-root/application/savings/jsp/applyadjustmentpreview.jsp	157	0	8	149	0
2006-09-28 10:04:45	mifos/src/org/mifos/doc-root/application/customer/jsp/previewCustomerNotes.jsp	125	0	9	116	0
2006-09-28 07:14:33	mifos/src/org/mifos/doc-root/application/fund/jsp/editfund.jsp	142	0	5	137	0
2006-09-28 07:14:33	mifos/src/org/mifos/doc-root/application/fund/jsp/editfundpreview.jsp	146	0	5	141	0
2006-09-28 02:02:45	mifos/src/org/mifos/doc-root/application/client/jsp/create_ClientPersonalInfo.jsp	773	0	10	743	20
2006-09-28 02:02:45	mifos/src/org/mifos/doc-root/application/client/jsp/edit_ClientPersonalInfo.jsp	572	0	9	541	22
2006-09-28 02:02:45	mifos/src/org/mifos/doc-root/application/client/jsp/preview_ClientDetails.jsp	590	0	8	577	5
2006-09-28 02:02:45	mifos/src/org/mifos/doc-root/application/client/jsp/preview_EditClientPersonalInfo.jsp	355	0	8	345	2
2006-09-28 02:02:45	mifos/src/org/mifos/doc-root/application/client/jsp/viewClientDetails.jsp	770	0	10	754	6
2006-09-27 12:03:28	mifos/src/org/mifos/doc-root/application/admin/jsp/admin.jsp	228	0	5	223	0
2006-09-27 12:03:28	mifos/src/org/mifos/doc-root/application/fund/jsp/editfund.jsp	142	0	5	137	0
2006-09-27 12:03:28	mifos/src/org/mifos/doc-root/application/fund/jsp/editfundpreview.jsp	146	0	5	141	0
2006-09-27 12:03:28	mifos/src/org/mifos/doc-root/application/fund/jsp/viewallfund.jsp	111	0	5	106	0
2006-09-27 08:45:51	mifos/src/org/mifos/doc-root/application/client/jsp/view_clientchargesdetail.jsp	289	0	9	280	0
2006-09-27 08:12:47	mifos/src/org/mifos/doc-root/application/admin/jsp/admin.jsp	228	0	5	223	0
2006-09-27 08:12:47	mifos/src/org/mifos/doc-root/application/fund/jsp/createfund.jsp	171	0	5	166	0
2006-09-27 08:12:47	mifos/src/org/mifos/doc-root/application/fund/jsp/createfundpreview.jsp	192	0	5	187	0
2006-09-27 08:12:47	mifos/src/org/mifos/doc-root/application/fund/jsp/editfund.jsp	141	0	4	137	0
2006-09-27 08:12:47	mifos/src/org/mifos/doc-root/application/fund/jsp/editfundpreview.jsp	142	0	4	138	0
2006-09-27 08:12:47	mifos/src/org/mifos/doc-root/application/fund/jsp/viewallfund.jsp	113	0	4	109	0
2006-09-26 11:16:18	mifos/src/org/mifos/doc-root/application/accounts/jsp/applypayment.jsp	215	0	8	207	0
2006-09-26 08:01:45	mifos/src/org/mifos/doc-root/application/savings/jsp/review_transaction_savings.jsp	221	0	8	213	0
2006-09-26 07:46:25	mifos/src/org/mifos/doc-root/application/savings/jsp/savingsaccountdetail.jsp	393	0	10	382	1
2006-09-26 07:10:25	mifos/src/org/mifos/doc-root/application/center/jsp/previewcenter.jsp	391	0	9	382	0
2006-09-26 07:10:25	mifos/src/org/mifos/doc-root/application/center/jsp/viewCenterDetails.jsp	576	0	11	559	6
2006-09-26 07:10:25	mifos/src/org/mifos/doc-root/application/client/jsp/create_ClientPersonalInfo.jsp	760	0	10	731	19
2006-09-26 07:10:25	mifos/src/org/mifos/doc-root/application/client/jsp/preview_ClientDetails.jsp	581	0	8	568	5
2006-09-26 07:10:25	mifos/src/org/mifos/doc-root/application/client/jsp/viewClientDetails.jsp	759	0	10	743	6
2006-09-26 07:10:25	mifos/src/org/mifos/doc-root/application/group/jsp/creategroup.jsp	605	0	9	594	2
2006-09-26 07:10:25	mifos/src/org/mifos/doc-root/application/group/jsp/previewgroup.jsp	474	0	8	464	2
2006-09-26 07:10:25	mifos/src/org/mifos/doc-root/application/group/jsp/viewgroupdetails.jsp	769	0	11	731	27
2006-09-26 07:10:25	mifos/src/org/mifos/doc-root/application/loan/jsp/createloanpreview.jsp	426	0	10	416	0
2006-09-26 07:10:25	mifos/src/org/mifos/doc-root/application/loan/jsp/loanaccountdetail.jsp	570	0	10	534	26
2006-09-26 06:30:49	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/EditLoanProductPreview.jsp	381	0	7	374	0
2006-09-26 06:30:49	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/ViewEditLoanProduct.jsp	110	0	7	103	0
2006-09-26 06:08:22	mifos/src/org/mifos/doc-root/application/client/jsp/preview_EditClientPersonalInfo.jsp	344	0	8	334	2
2006-09-26 05:45:57	mifos/src/org/mifos/doc-root/application/center/jsp/viewCenterDetails.jsp	576	0	10	560	6
2006-09-26 05:45:57	mifos/src/org/mifos/doc-root/application/office/jsp/offhierarchy.jsp	158	0	7	151	0
2006-09-26 05:45:57	mifos/src/org/mifos/doc-root/application/savings/jsp/continuecreatesavingsaccount.jsp	355	0	8	347	0
2006-09-26 05:45:57	mifos/src/org/mifos/doc-root/application/savings/jsp/createsavingsaccountpreview.jsp	313	0	8	305	0
2006-09-26 05:45:57	mifos/src/org/mifos/doc-root/application/savings/jsp/editsavingsaccount.jsp	201	0	8	193	0
2006-09-26 05:45:57	mifos/src/org/mifos/doc-root/application/savings/jsp/previewsavingsaccount.jsp	187	0	8	179	0
2006-09-26 05:45:57	mifos/src/org/mifos/doc-root/application/savings/jsp/savingsaccountdetail.jsp	392	0	10	381	1
2006-09-26 04:42:15	mifos/src/org/mifos/doc-root/application/accounts/jsp/applyCharges.jsp	234	0	9	225	0
2006-09-26 04:42:15	mifos/src/org/mifos/doc-root/application/center/jsp/viewCenterActivity.jsp	134	0	10	124	0
2006-09-26 04:42:15	mifos/src/org/mifos/doc-root/application/center/jsp/viewCenterDetails.jsp	574	0	10	558	6
2006-09-26 04:42:15	mifos/src/org/mifos/doc-root/application/client/jsp/viewClientActivity.jsp	139	0	10	129	0
2006-09-26 04:42:15	mifos/src/org/mifos/doc-root/application/client/jsp/viewClientDetails.jsp	759	0	9	744	6
2006-09-26 04:42:15	mifos/src/org/mifos/doc-root/application/group/jsp/viewGroupActivity.jsp	139	0	10	129	0
2006-09-26 04:42:15	mifos/src/org/mifos/doc-root/application/group/jsp/viewgroupdetails.jsp	768	0	10	731	27
2006-09-26 04:42:15	mifos/src/org/mifos/doc-root/application/loan/jsp/loanaccountdetail.jsp	570	0	10	534	26
2006-09-26 04:42:15	mifos/src/org/mifos/doc-root/application/loan/jsp/nextPayment_loanAccount.jsp	231	0	10	221	0
2006-09-26 04:42:15	mifos/src/org/mifos/doc-root/application/loan/jsp/viewloanaccountactivity.jsp	148	0	8	135	5
2006-09-26 03:46:25	mifos/src/org/mifos/doc-root/application/admin/jsp/admin.jsp	228	0	5	223	0
2006-09-26 02:49:26	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/EditLoanProductPreview.jsp	381	0	7	374	0
2006-09-25 11:38:31	mifos/src/org/mifos/doc-root/application/center/jsp/viewCenterDetails.jsp	603	0	10	580	13
2006-09-25 11:38:31	mifos/src/org/mifos/doc-root/application/client/jsp/viewClientDetails.jsp	788	0	9	768	11
2006-09-25 11:19:51	mifos/src/org/mifos/doc-root/application/client/jsp/choosebranch.jsp	96	0	8	88	0
2006-09-25 11:19:51	mifos/src/org/mifos/doc-root/application/client/jsp/confirmParentTransfer.jsp	144	0	8	136	0
2006-09-25 11:19:51	mifos/src/org/mifos/doc-root/application/client/jsp/confirmbranchtransfer.jsp	143	0	8	135	0
2006-09-25 11:19:51	mifos/src/org/mifos/doc-root/application/client/jsp/viewClientDetails.jsp	788	0	9	768	11
2006-09-25 11:19:51	mifos/src/org/mifos/doc-root/application/group/jsp/groupsearchclienttransfer.jsp	117	0	7	110	0
2006-09-25 11:19:51	mifos/src/org/mifos/doc-root/application/group/jsp/groupsearchresultsclienttransfer.jsp	130	0	7	123	0
2006-09-25 10:48:54	mifos/src/org/mifos/doc-root/application/center/jsp/viewCenterDetails.jsp	603	0	10	580	13
2006-09-25 10:48:54	mifos/src/org/mifos/doc-root/application/client/jsp/viewClientDetails.jsp	788	0	9	768	11
2006-09-25 10:48:54	mifos/src/org/mifos/doc-root/application/customer/jsp/addCustomerNotes.jsp	112	0	9	103	0
2006-09-25 10:48:54	mifos/src/org/mifos/doc-root/application/customer/jsp/previewCustomerNotes.jsp	125	0	9	116	0
2006-09-25 10:48:54	mifos/src/org/mifos/doc-root/application/customer/jsp/viewCustomerNotes.jsp	66	0	9	57	0
2006-09-25 10:48:54	mifos/src/org/mifos/doc-root/application/group/jsp/viewgroupdetails.jsp	796	0	10	754	32
2006-09-25 01:53:12	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/EditLoanProductPreview.jsp	381	0	7	374	0
2006-09-22 10:00:11	mifos/src/org/mifos/doc-root/application/savings/jsp/applypayment_savingsaccount.jsp	211	0	9	202	0
2006-09-22 10:00:11	mifos/src/org/mifos/doc-root/application/savings/jsp/review_transaction_savings.jsp	218	0	8	210	0
2006-09-22 08:59:15	mifos/src/org/mifos/doc-root/application/savings/jsp/savingsaccountdetail.jsp	375	0	10	364	1
2006-09-22 07:07:10	mifos/src/org/mifos/doc-root/application/client/jsp/viewClientDetails.jsp	788	0	9	768	11
2006-09-22 04:55:31	mifos/src/org/mifos/doc-root/application/office/jsp/edit_preview_office.jsp	216	0	8	208	0
2006-09-22 04:55:31	mifos/src/org/mifos/doc-root/application/office/jsp/editoffice.jsp	320	0	7	313	0
2006-09-22 03:16:27	mifos/src/org/mifos/doc-root/application/client/jsp/preview_ClientDetails.jsp	581	0	7	569	5
2006-09-22 03:16:27	mifos/src/org/mifos/doc-root/application/client/jsp/viewClientDetails.jsp	781	0	9	761	11
2006-09-22 03:16:27	mifos/src/org/mifos/doc-root/application/meeting/jsp/createcustomermeeting.jsp	238	0	8	230	0
2006-09-22 01:42:44	mifos/src/org/mifos/doc-root/application/personnel/jsp/personneldetails.jsp	308	0	9	285	14
2006-09-22 01:42:44	mifos/src/org/mifos/doc-root/application/personnel/jsp/unlockuser.jsp	124	0	6	118	0
2006-09-21 11:24:26	mifos/src/org/mifos/doc-root/application/client/jsp/client_creationConfirmation.jsp	164	0	6	158	0
2006-09-21 11:24:26	mifos/src/org/mifos/doc-root/application/client/jsp/create_ClientMfiInfo.jsp	423	0	8	407	8
2006-09-21 11:24:26	mifos/src/org/mifos/doc-root/application/client/jsp/create_ClientPersonalInfo.jsp	759	0	9	731	19
2006-09-21 11:24:26	mifos/src/org/mifos/doc-root/application/client/jsp/edit_ClientMfiInfo.jsp	218	0	9	204	5
2006-09-21 11:24:26	mifos/src/org/mifos/doc-root/application/client/jsp/edit_ClientPersonalInfo.jsp	561	0	9	531	21
2006-09-21 11:24:26	mifos/src/org/mifos/doc-root/application/client/jsp/preview_ClientDetails.jsp	580	0	7	568	5
2006-09-21 11:24:26	mifos/src/org/mifos/doc-root/application/client/jsp/preview_EditClientMfiInfo.jsp	215	0	7	208	0
2006-09-21 11:24:26	mifos/src/org/mifos/doc-root/application/client/jsp/preview_EditClientPersonalInfo.jsp	344	0	8	334	2
2006-09-21 11:24:26	mifos/src/org/mifos/doc-root/application/client/jsp/viewClientDetails.jsp	795	0	9	775	11
2006-09-21 11:24:26	mifos/src/org/mifos/doc-root/application/group/jsp/groupsearchresultscreateclient.jsp	160	0	6	154	0
2006-09-21 09:30:08	mifos/src/org/mifos/doc-root/application/center/jsp/previewcenter.jsp	391	0	8	383	0
2006-09-21 09:30:08	mifos/src/org/mifos/doc-root/application/center/jsp/viewCenterDetails.jsp	603	0	10	580	13
2006-09-21 09:30:08	mifos/src/org/mifos/doc-root/application/group/jsp/previewgroup.jsp	473	0	7	464	2
2006-09-21 09:30:08	mifos/src/org/mifos/doc-root/application/group/jsp/viewgroupdetails.jsp	796	0	10	754	32
2006-09-21 09:30:08	mifos/src/org/mifos/doc-root/application/meeting/jsp/createcustomermeeting.jsp	238	0	8	230	0
2006-09-21 09:30:08	mifos/src/org/mifos/doc-root/application/meeting/jsp/createmeeting.jsp	263	0	7	256	0
2006-09-21 09:30:08	mifos/src/org/mifos/doc-root/application/meeting/jsp/updatemeeting.jsp	279	0	8	271	0
2006-09-21 08:03:20	mifos/src/org/mifos/doc-root/application/savings/jsp/continuecreatesavingsaccount.jsp	338	0	8	330	0
2006-09-21 08:03:20	mifos/src/org/mifos/doc-root/application/savings/jsp/createsavingsaccount.jsp	176	0	9	167	0
2006-09-21 08:03:20	mifos/src/org/mifos/doc-root/application/savings/jsp/createsavingsaccountconfirmation.jsp	118	0	4	114	0
2006-09-21 08:03:20	mifos/src/org/mifos/doc-root/application/savings/jsp/createsavingsaccountpreview.jsp	296	0	8	288	0
2006-09-21 08:03:20	mifos/src/org/mifos/doc-root/application/savings/jsp/editsavingsaccount.jsp	193	0	8	185	0
2006-09-21 08:03:20	mifos/src/org/mifos/doc-root/application/savings/jsp/previewsavingsaccount.jsp	179	0	8	171	0
2006-09-21 08:03:20	mifos/src/org/mifos/doc-root/application/savings/jsp/savingsaccountdetail.jsp	373	0	10	362	1
2006-09-21 07:32:00	mifos/src/org/mifos/doc-root/application/admin/jsp/admin.jsp	228	0	5	223	0
2006-09-21 07:32:00	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/Edit_SavingsProduct.jsp	496	0	8	488	0
2006-09-21 07:32:00	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/Preview_EditSavingsProduct.jsp	314	0	7	307	0
2006-09-21 07:32:00	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/Savings_ProductDetails.jsp	282	0	8	271	3
2006-09-21 07:09:23	mifos/src/org/mifos/doc-root/application/admin/jsp/admin.jsp	228	0	5	223	0
2006-09-21 07:09:23	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/CreateLoanProductConfirmation.jsp	92	0	6	86	0
2006-09-21 07:09:23	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/EditLoanProduct.jsp	627	0	8	619	0
2006-09-21 07:09:23	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/EditLoanProductPreview.jsp	385	0	7	378	0
2006-09-21 07:09:23	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/LoanProductDetails.jsp	230	0	7	223	0
2006-09-21 07:09:23	mifos/src/org/mifos/doc-root/application/productdefinition/jsp/ViewEditLoanProduct.jsp	109	0	6	103	0
2006-09-21 05:53:10	mifos/src/org/mifos/doc-root/application/center/jsp/viewCenterDetails.jsp	607	0	10	584	13
2006-09-21 02:59:12	mifos/src/org/mifos/doc-root/application/center/jsp/chooseOffice.jsp	111	0	6	104	1
2006-09-21 02:59:12	mifos/src/org/mifos/doc-root/application/center/jsp/createcenterconfirmation.jsp	116	0	7	109	0
2006-09-21 02:59:12	mifos/src/org/mifos/doc-root/application/center/jsp/createnewcenter.jsp	561	0	9	552	0
2006-09-21 02:59:12	mifos/src/org/mifos/doc-root/application/center/jsp/editcenter.jsp	400	0	9	363	28
2006-09-21 02:59:12	mifos/src/org/mifos/doc-root/application/center/jsp/previewcenter.jsp	393	0	8	385	0
